node,seg_id
15624,22
15625,22
15626,22
15627,22
15628,22
15629,22
15630,22
15631,22
15632,22
15633,22
15634,22
15635,22
15636,22
15637,22
15638,22
15639,22
15640,22
15641,22
15642,22
15643,22
15644,22
15645,22
15646,22
15647,22
15648,22
15649,22
15650,22
15651,22
15652,22
15653,22
15654,22
15655,22
15656,22
15657,22
15658,22
15659,22
15660,22
15661,22
15662,22
15663,22
15664,22
15665,22
15666,22
15667,22
15668,22
15669,22
15670,22
15671,22
15672,22
15673,22
15674,22
15675,22
15676,22
15677,22
15678,22
15679,22
15680,22
15681,22
15682,22
15683,22
15684,22
15685,22
15686,22
15687,22
15688,22
15689,22
15690,22
15691,22
15692,22
15693,22
15694,22
15695,22
15696,22
15697,22
15698,22
15699,22
15700,22
15701,22
15702,22
15703,22
15704,22
15705,22
15706,22
15707,22
15708,22
15709,22
15710,22
15711,22
15712,22
15713,22
15714,22
15715,22
15716,22
15717,22
15718,22
15719,22
15720,22
15721,22
15722,22
15723,22
15724,22
15725,22
15726,22
15727,22
15728,22
15729,22
15730,22
15731,22
15732,22
15733,22
15734,22
15735,22
15736,22
15737,22
15738,22
15739,22
15740,22
15741,22
15742,22
15743,22
15744,22
15745,22
15746,22
15747,22
15748,22
15749,22
15750,22
15751,22
15752,22
15753,22
15754,22
15755,22
15756,22
15757,22
15758,22
15759,22
15760,22
15761,22
15762,22
15763,22
15764,22
15765,22
15766,22
15767,22
15768,22
15769,22
15770,22
15771,22
15772,22
15773,22
15774,22
15775,22
15776,22
15777,22
15778,22
15779,22
15780,22
15781,22
15782,22
15783,22
15784,22
15785,22
15786,22
15787,22
15788,22
15789,22
15790,22
15791,22
15792,22
15793,22
15794,22
15795,22
15796,22
15797,22
15798,22
15799,22
15800,22
15801,22
15802,22
15803,22
15804,22
15805,22
15806,22
15807,22
15808,22
15809,22
15810,22
15811,22
15812,22
15813,22
15814,22
15815,22
15816,22
15817,22
15818,22
15819,22
15820,22
15821,22
15822,22
15823,22
15824,22
15825,22
15826,22
15827,22
15828,22
15829,22
15830,22
15831,22
15832,22
15833,22
15834,22
15835,22
15836,22
15837,22
15838,22
15839,22
15840,22
15841,22
15842,22
15843,22
15844,22
15845,22
15846,22
15847,22
15848,22
15849,22
15850,22
15851,22
15852,22
15853,22
15854,22
15855,22
15856,22
15857,22
15858,22
15859,22
15860,22
15861,22
15862,22
15863,22
15864,22
15865,22
15866,22
15867,22
15868,22
15869,22
15870,22
15871,22
15872,22
15873,22
15874,22
15875,22
15876,22
15877,22
15878,22
15879,22
15880,22
15881,22
15882,22
15883,22
15884,22
15885,22
15886,22
15887,22
15888,22
15889,22
15890,22
15891,22
15892,22
15893,22
15894,22
15895,22
15896,22
15897,22
15898,22
15899,22
15900,22
15901,22
15902,22
15903,22
15904,22
15905,22
15906,22
15907,22
15908,22
15909,22
15910,22
15911,22
15912,22
15913,22
15914,22
15915,22
15916,22
15917,22
15918,22
15919,22
15920,22
15921,22
15922,22
15923,22
15924,22
15925,22
15926,22
15927,22
15928,22
15929,22
15930,22
15931,22
15932,22
15933,22
15934,22
15935,22
15936,22
15937,22
15938,22
15940,22
15941,22
15942,22
15943,22
15944,22
15945,22
15946,22
15947,22
15948,22
15949,22
15956,22
15957,22
15958,22
15959,22
15960,22
15961,22
15962,22
15963,22
15964,22
15965,22
15966,22
15967,22
15968,22
15969,22
15970,22
15971,22
15972,22
15973,22
15974,22
15975,22
15976,22
15977,22
15978,22
15979,22
15980,22
15981,22
15982,22
15983,22
15984,22
15985,22
15986,22
15987,22
15988,22
15989,22
15990,22
15991,22
15992,22
15993,22
16003,22
16004,22
16007,22
16013,22
16014,22
16015,22
16016,22
16017,22
16018,22
16019,22
16020,22
16021,22
16022,22
16023,22
16025,22
16026,22
16029,22
16030,22
16031,22
16032,22
16033,22
16034,22
16035,22
16036,22
16037,22
16038,22
16041,22
16042,22
16056,22
16057,22
16058,22
16059,22
16060,22
16061,22
16062,22
16063,22
16064,22
16065,22
16068,22
16069,22
16070,22
16071,22
16072,22
16073,22
16074,22
16075,22
16076,22
16077,22
16078,22
16079,22
16080,22
16081,22
16082,22
16083,22
16084,22
16085,22
16086,22
16087,22
16095,22
16096,22
16099,22
16100,22
16101,22
16102,22
16108,22
16109,22
16110,22
16111,22
16112,22
16113,22
16114,22
16115,22
16116,22
16117,22
16118,22
16119,22
16120,22
16121,22
16122,22
16123,22
16124,22
16125,22
16126,22
16127,22
16128,22
16129,22
16130,22
16131,22
16132,22
16133,22
16134,22
16135,22
16136,22
16137,22
16138,22
16141,22
16142,22
16145,22
16146,22
16147,22
16148,22
16149,22
16150,22
16151,22
16152,22
16153,22
16154,22
16155,22
16156,22
16157,22
16158,22
16159,22
16160,22
16161,22
16162,22
16163,22
16164,22
16165,22
16166,22
16167,22
16168,22
16169,22
16170,22
16171,22
16172,22
16173,22
16174,22
16175,22
16176,22
16177,22
16178,22
16179,22
16180,22
16181,22
16182,22
16183,22
16184,22
16185,22
16186,22
16187,22
16188,22
16189,22
16190,22
16191,22
16192,22
16193,22
16194,22
16195,22
16196,22
16197,22
16198,22
16199,22
16200,22
16201,22
16202,22
16203,22
16204,22
16205,22
16206,22
16207,22
16208,22
16211,22
16212,22
16215,22
16216,22
16217,22
16218,22
16219,22
16220,22
16221,22
16222,22
16223,22
16224,22
16225,22
16226,22
16227,22
16228,22
16229,22
16230,22
16231,22
16232,22
16233,22
16234,22
16235,22
16236,22
16237,22
16238,22
16239,22
16240,22
16241,22
16242,22
16243,22
16244,22
16245,22
16246,22
16247,22
16248,22
16249,22
16250,22
16251,22
16252,22
16253,22
16254,22
16262,22
16263,22
16264,22
16275,22
16276,22
16277,22
16278,22
16279,22
16280,22
16281,22
16282,22
16283,22
16284,22
16285,22
16286,22
16287,22
16288,22
16291,22
16292,22
16293,22
16294,22
16295,22
16296,22
16297,22
16298,22
16299,22
16300,22
16318,22
16319,22
16320,22
16321,22
16322,22
16362,22
16367,22
16368,22
16370,22
16371,22
16372,22
16373,22
16374,22
16377,22
16385,22
16386,22
16387,22
16388,22
16389,22
16390,22
16391,22
16392,22
16393,22
16394,22
16397,22
16398,22
16399,22
16400,22
16401,22
16402,22
16403,22
16404,22
16405,22
16406,22
16407,22
16408,22
16409,22
16410,22
16411,22
16412,22
16413,22
16414,22
16415,22
16416,22
16426,22
16431,22
16432,22
16433,22
16434,22
16435,22
16436,22
16437,22
16438,22
16439,22
16440,22
16441,22
16442,22
16443,22
16444,22
16445,22
16446,22
16447,22
16448,22
16449,22
16450,22
16451,22
16452,22
16453,22
16454,22
16455,22
16456,22
16457,22
16458,22
16459,22
16460,22
16461,22
16462,22
16463,22
16464,22
16467,22
16468,22
16473,22
16474,22
16475,22
16476,22
16477,22
16478,22
16479,22
16480,22
16489,22
16490,22
16491,22
16492,22
16493,22
16494,22
16495,22
16496,22
16497,22
16498,22
16499,22
16500,22
16501,22
16502,22
16503,22
16504,22
16505,22
16506,22
16507,22
16508,22
16509,22
16510,22
16511,22
16512,22
16513,22
16514,22
16515,22
16517,22
16518,22
16521,22
16522,22
16523,22
16524,22
16525,22
16526,22
16527,22
16541,22
16542,22
16543,22
16544,22
16545,22
16546,22
16547,22
16548,22
16549,22
16550,22
16553,22
16554,22
16555,22
16556,22
16557,22
16558,22
16559,22
16560,22
16561,22
16562,22
16563,22
16564,22
16565,22
16566,22
16567,22
16568,22
16569,22
16570,22
16571,22
16572,22
16578,22
16583,22
16584,22
16586,22
16587,22
16588,22
16589,22
16590,22
16595,22
16596,22
16599,22
16600,22
16601,22
16602,22
16603,22
16604,22
16605,22
16606,22
16607,22
16608,22
16609,22
16610,22
16611,22
16612,22
16613,22
16614,22
16615,22
16616,22
16617,22
16618,22
16619,22
16620,22
16621,22
16622,22
16623,22
16624,22
16625,22
16626,22
16627,22
16628,22
16629,22
16630,22
16631,22
16632,22
16633,22
16634,22
16635,22
16636,22
16637,22
16638,22
16641,22
16642,22
16644,22
16645,22
16646,22
16647,22
16648,22
16649,22
16650,22
16651,22
16652,22
16653,22
16654,22
16655,22
16656,22
16657,22
16658,22
16659,22
16660,22
16661,22
16662,22
16663,22
16664,22
16665,22
16666,22
16667,22
16668,22
16669,22
16670,22
16671,22
16672,22
16673,22
16674,22
16675,22
16676,22
16677,22
16678,22
16679,22
16680,22
16681,22
16682,22
16683,22
16684,22
16685,22
16686,22
16687,22
16688,22
16689,22
16690,22
16691,22
16692,22
16693,22
16694,22
16695,22
16696,22
16697,22
16698,22
16699,22
16700,22
16701,22
16702,22
16703,22
16704,22
16705,22
16706,22
16707,22
16708,22
16709,22
16710,22
16711,22
16712,22
16713,22
16714,22
16715,22
16716,22
16717,22
16718,22
16719,22
16720,22
16721,22
16722,22
16723,22
16724,22
16725,22
16726,22
16727,22
16728,22
16729,22
16730,22
16731,22
16732,22
16733,22
16734,22
16735,22
16736,22
16737,22
16738,22
16739,22
16740,22
16741,22
16742,22
16743,22
16744,22
16745,22
16746,22
16747,22
16748,22
16749,22
16750,22
16751,22
16752,22
16753,22
16754,22
16755,22
16756,22
16757,22
16758,22
16759,22
16760,22
16761,22
16762,22
16763,22
16764,22
16765,22
16766,22
16767,22
16768,22
16769,22
16770,22
16771,22
16772,22
16773,22
16774,22
16775,22
16776,22
16778,22
16779,22
16782,22
16783,22
16784,22
16785,22
16786,22
16787,22
16788,22
16789,22
16790,22
16791,22
16792,22
16793,22
16794,22
16795,22
16796,22
16797,22
16798,22
16799,22
16800,22
16801,22
16802,22
16803,22
16804,22
16805,22
16806,22
16807,22
16808,22
16809,22
16810,22
16811,22
16812,22
16813,22
16814,22
16815,22
16816,22
16817,22
16818,22
16819,22
16820,22
16821,22
16828,22
16829,22
16830,22
16832,22
16833,22
16838,22
16839,22
16840,22
16841,22
16842,22
16843,22
16844,22
16845,22
16846,22
16847,22
16848,22
16849,22
16850,22
16851,22
16852,22
16853,22
16854,22
16855,22
16856,22
16857,22
16858,22
16859,22
16860,22
16861,22
16862,22
16863,22
16864,22
16865,22
16866,22
16867,22
16868,22
16869,22
16870,22
16871,22
16873,22
16874,22
16875,22
16876,22
16880,22
16881,22
16890,22
16891,22
16892,22
16893,22
16894,22
16895,22
16896,22
16897,22
16898,22
16899,22
16906,22
16907,22
16908,22
16910,22
16911,22
17032,22
17037,22
17038,22
17039,22
17040,22
17041,22
17042,22
17043,22
17044,22
17046,22
17048,22
17049,22
17050,22
17051,22
17052,22
17061,22
17062,22
17063,22
17064,22
17067,22
17069,22
17070,22
17071,22
17072,22
17073,22
17074,22
17075,22
17076,22
17077,22
17078,22
17079,22
17080,22
17081,22
17082,22
17083,22
17084,22
17085,22
17086,22
17087,22
17088,22
17089,22
17090,22
17091,22
17092,22
17093,22
17094,22
17095,22
17096,22
17097,22
17098,22
17099,22
17100,22
17101,22
17102,22
17103,22
17104,22
17105,22
17106,22
17107,22
17108,22
17109,22
17110,22
17111,22
17112,22
17113,22
17114,22
17115,22
17116,22
17117,22
17118,22
17119,22
17120,22
17121,22
17122,22
17123,22
17124,22
17125,22
17126,22
17127,22
17128,22
17129,22
17130,22
17131,22
17132,22
17133,22
17134,22
17135,22
17136,22
17137,22
17138,22
17139,22
17140,22
17141,22
17142,22
17143,22
17144,22
17145,22
17146,22
17147,22
17148,22
17149,22
17150,22
17151,22
17152,22
17153,22
17154,22
17155,22
17156,22
17157,22
17158,22
17159,22
17160,22
17161,22
17162,22
17163,22
17164,22
17165,22
17166,22
17167,22
17168,22
17169,22
17170,22
17171,22
17172,22
17173,22
17174,22
17175,22
17176,22
17177,22
17178,22
17179,22
17180,22
17181,22
17182,22
17183,22
17184,22
17185,22
17186,22
17187,22
17188,22
17189,22
17190,22
17191,22
17192,22
17193,22
17194,22
17195,22
17196,22
17197,22
17198,22
17199,22
17200,22
17201,22
17202,22
17203,22
17204,22
17205,22
17206,22
17207,22
17208,22
17209,22
17210,22
17211,22
17212,22
17213,22
17214,22
17215,22
17216,22
17217,22
17218,22
17219,22
17220,22
17221,22
17222,22
17223,22
17224,22
17225,22
17226,22
17227,22
17228,22
17229,22
17230,22
17231,22
17232,22
17233,22
17234,22
17235,22
17236,22
17237,22
17238,22
17239,22
17240,22
17241,22
17242,22
17243,22
17244,22
17245,22
17246,22
17247,22
17248,22
17249,22
17250,22
17251,22
17252,22
17253,22
17254,22
17255,22
17256,22
17257,22
17258,22
17259,22
17260,22
17261,22
17262,22
17263,22
17264,22
17265,22
17266,22
17267,22
17268,22
17269,22
17270,22
17271,22
17272,22
17273,22
17274,22
17275,22
17276,22
17277,22
17278,22
17279,22
17280,22
17281,22
17282,22
17283,22
17284,22
17285,22
17286,22
17287,22
17288,22
17289,22
17290,22
17291,22
17292,22
17293,22
17294,22
17295,22
17296,22
17297,22
17298,22
17299,22
17300,22
17301,22
17302,22
17303,22
17304,22
17305,22
17306,22
17307,22
17308,22
17309,22
17311,22
17320,22
17321,22
17322,22
17323,22
17324,22
17325,22
17326,22
17327,22
17328,22
17329,22
17330,22
17331,22
17332,22
17333,22
17334,22
17335,22
17336,22
17338,22
17341,22
17342,22
17343,22
17344,22
17403,22
17404,22
17406,22
17407,22
17408,22
17409,22
17410,22
17415,22
17416,22
17419,22
17420,22
17421,22
17422,22
17423,22
17424,22
17425,22
17426,22
17427,22
17428,22
17429,22
17430,22
17431,22
17432,22
17433,22
17434,22
17444,22
17449,22
17450,22
17451,22
17452,22
17453,22
17454,22
17455,22
17456,22
17457,22
17458,22
17459,22
17460,22
17461,22
17462,22
17463,22
17464,22
17465,22
17466,22
17467,22
17468,22
17469,22
17470,22
17471,22
17472,22
17473,22
17474,22
17475,22
17476,22
17477,22
17478,22
17479,22
17480,22
17481,22
17482,22
17483,22
17484,22
17485,22
17486,22
17487,22
17488,22
17490,22
17493,22
17494,22
17495,22
17496,22
17497,22
17498,22
17499,22
17500,22
17501,22
17502,22
17503,22
17504,22
17505,22
17506,22
17507,22
17508,22
17509,22
17510,22
17511,22
17512,22
17513,22
17514,22
17515,22
17516,22
17517,22
17518,22
17519,22
17520,22
17521,22
17522,22
17523,22
17524,22
17525,22
17526,22
17527,22
17528,22
17529,22
17530,22
17531,22
17532,22
17533,22
17534,22
17535,22
17536,22
17537,22
17538,22
17539,22
17540,22
17541,22
17542,22
17543,22
17544,22
17545,22
17546,22
17547,22
17548,22
17549,22
17550,22
17551,22
17552,22
17553,22
17554,22
17555,22
17556,22
17557,22
17558,22
17559,22
17560,22
17561,22
17562,22
17563,22
17564,22
17565,22
17566,22
17567,22
17568,22
17569,22
17570,22
17571,22
17572,22
17573,22
17574,22
17575,22
17576,22
17577,22
17578,22
17579,22
17580,22
17581,22
17582,22
17583,22
17584,22
17585,22
17586,22
17587,22
17588,22
17589,22
17590,22
17591,22
17592,22
17593,22
17594,22
17595,22
17596,22
17597,22
17598,22
17599,22
17600,22
17601,22
17602,22
17603,22
17604,22
17605,22
17606,22
17607,22
17608,22
17609,22
17610,22
17611,22
17612,22
17613,22
17614,22
17615,22
17616,22
17617,22
17618,22
17619,22
17620,22
17621,22
17622,22
17623,22
17624,22
17625,22
17626,22
17627,22
17628,22
17629,22
17630,22
17631,22
17632,22
17633,22
17634,22
17635,22
17636,22
17637,22
17638,22
17639,22
17640,22
17641,22
17642,22
17643,22
17644,22
17645,22
17646,22
17647,22
17648,22
17649,22
17650,22
17651,22
17652,22
17653,22
17654,22
17655,22
17656,22
17657,22
17658,22
17659,22
17660,22
17661,22
17662,22
17663,22
17664,22
17665,22
17666,22
17667,22
17668,22
17669,22
17670,22
17671,22
17672,22
17673,22
17674,22
17675,22
17676,22
17677,22
17678,22
17679,22
17680,22
17681,22
17682,22
17683,22
17684,22
17685,22
17686,22
17687,22
17688,22
17689,22
17690,22
17691,22
17692,22
17693,22
17694,22
17695,22
17696,22
17697,22
17698,22
17699,22
17700,22
17701,22
17702,22
17703,22
17704,22
17705,22
17706,22
17707,22
17708,22
17709,22
17710,22
17711,22
17712,22
17713,22
17714,22
17715,22
17716,22
17717,22
17718,22
17719,22
17720,22
17721,22
17722,22
17723,22
17724,22
17725,22
17726,22
17727,22
17728,22
17729,22
17730,22
17731,22
17732,22
17733,22
17734,22
17735,22
17736,22
17737,22
17738,22
17739,22
17740,22
17741,22
17742,22
17743,22
17744,22
17745,22
17746,22
17747,22
17748,22
17749,22
17750,22
17751,22
17752,22
17753,22
17754,22
17755,22
17756,22
17757,22
17758,22
17759,22
17760,22
17761,22
17762,22
17763,22
17764,22
17765,22
17766,22
17767,22
17768,22
17769,22
17770,22
17771,22
17772,22
17773,22
17774,22
17775,22
17776,22
17777,22
17778,22
17779,22
17780,22
17781,22
17782,22
17783,22
17784,22
17785,22
17786,22
17787,22
17788,22
17789,22
17790,22
17791,22
17792,22
17793,22
17794,22
17795,22
17796,22
17797,22
17798,22
17799,22
17800,22
17801,22
17802,22
17803,22
17804,22
17805,22
17806,22
17807,22
17808,22
17809,22
17810,22
17811,22
17812,22
17813,22
17814,22
17815,22
17816,22
17817,22
17818,22
17819,22
17820,22
17821,22
17822,22
17823,22
17824,22
17825,22
17826,22
17827,22
17828,22
17829,22
17830,22
17831,22
17832,22
17833,22
17834,22
17835,22
17836,22
17837,22
17838,22
17839,22
17840,22
17841,22
17842,22
17843,22
17844,22
17845,22
17846,22
17847,22
17848,22
17849,22
17850,22
17851,22
17852,22
17853,22
17854,22
17855,22
17856,22
17857,22
17858,22
17859,22
17860,22
17861,22
17862,22
17863,22
17864,22
17865,22
17866,22
17867,22
17868,22
17869,22
17870,22
17871,22
17872,22
17873,22
17874,22
17875,22
17876,22
17877,22
17878,22
17879,22
17880,22
17881,22
17882,22
17883,22
17884,22
17885,22
17886,22
17887,22
17888,22
17889,22
17890,22
17891,22
17892,22
17893,22
17894,22
17895,22
17896,22
17897,22
17898,22
17899,22
17900,22
17903,22
17905,22
17908,22
17909,22
17910,22
17911,22
17912,22
17913,22
17914,22
17915,22
17916,22
17917,22
17918,22
17919,22
17920,22
17922,22
17964,22
17969,22
17970,22
17973,22
17974,22
17975,22
17976,22
17981,22
17982,22
17983,22
17984,22
17985,22
17986,22
17987,22
17988,22
17997,22
17998,22
17999,22
18000,22
18001,22
18002,22
18003,22
18004,22
18006,22
18009,22
18010,22
18021,22
18022,22
18023,22
18024,22
18025,22
18026,22
18027,22
18028,22
18029,22
18030,22
18033,22
18034,22
18037,22
18038,22
18039,22
18040,22
18041,22
18042,22
18043,22
18044,22
18050,22
18061,22
18062,22
18063,22
18064,22
18065,22
18066,22
18067,22
18068,22
18069,22
18070,22
18072,22
18073,22
18074,22
18075,22
18076,22
18077,22
18078,22
18079,22
18080,22
18081,22
18082,22
18083,22
18084,22
18085,22
18086,22
18087,22
18088,22
18089,22
18090,22
18091,22
18092,22
18097,22
18098,22
18100,22
18103,22
18104,22
18105,22
18106,22
18107,22
18108,22
18109,22
18110,22
18115,22
18116,22
18119,22
18120,22
18121,22
18122,22
18123,22
18124,22
18125,22
18126,22
18127,22
18128,22
18129,22
18130,22
18131,22
18132,22
18133,22
18134,22
18135,22
18136,22
18137,22
18138,22
18139,22
18140,22
18141,22
18142,22
18143,22
18144,22
18145,22
18146,22
18147,22
18148,22
18149,22
18150,22
18151,22
18152,22
18153,22
18154,22
18155,22
18156,22
18157,22
18158,22
18159,22
18160,22
18163,22
18164,22
18167,22
18168,22
18169,22
18170,22
18171,22
18172,22
18173,22
18174,22
18175,22
18176,22
18178,22
18179,22
18180,22
18181,22
18182,22
18183,22
18184,22
18185,22
18186,22
18187,22
18188,22
18189,22
18190,22
18191,22
18192,22
18193,22
18194,22
18195,22
18196,22
18197,22
18198,22
18199,22
18200,22
18201,22
18202,22
18203,22
18204,22
18205,22
18206,22
18207,22
18208,22
18209,22
18210,22
18211,22
18212,22
18213,22
18214,22
18215,22
18216,22
18217,22
18218,22
18219,22
18220,22
18221,22
18222,22
18223,22
18224,22
18225,22
18226,22
18227,22
18228,22
18229,22
18230,22
18231,22
18232,22
18233,22
18234,22
18235,22
18236,22
18237,22
18238,22
18239,22
18240,22
18241,22
18242,22
18243,22
18244,22
18245,22
18247,22
18248,22
18249,22
18250,22
18251,22
18252,22
18253,22
18254,22
18255,22
18256,22
18257,22
18258,22
18259,22
18260,22
18261,22
18262,22
18263,22
18264,22
18265,22
18266,22
18267,22
18268,22
18269,22
18270,22
18271,22
18272,22
18273,22
18274,22
18275,22
18276,22
18277,22
18278,22
18279,22
18280,22
18281,22
18282,22
18283,22
18284,22
18285,22
18286,22
18287,22
18288,22
18291,22
18299,22
18300,22
18305,22
18306,22
18307,22
18308,22
18309,22
18310,22
18311,22
18312,22
18313,22
18314,22
18315,22
18316,22
18317,22
18318,22
18319,22
18320,22
18321,22
18322,22
18323,22
18324,22
18325,22
18326,22
18327,22
18328,22
18329,22
18330,22
18331,22
18332,22
18333,22
18334,22
18337,22
18338,22
18339,22
18340,22
18343,22
18344,22
18345,22
18346,22
18347,22
18348,22
18349,22
18350,22
18359,22
18360,22
18361,22
18362,22
18363,22
18364,22
18365,22
18366,22
18367,22
18368,22
18369,22
18370,22
18371,22
18372,22
18373,22
18374,22
18375,22
18376,22
18377,22
18378,22
18379,22
18380,22
18381,22
18382,22
18383,22
18384,22
18385,22
18386,22
18387,22
18388,22
18389,22
18390,22
18391,22
18392,22
18393,22
18394,22
18395,22
18396,22
18397,22
18398,22
18399,22
18400,22
18401,22
18402,22
18403,22
18404,22
18405,22
18406,22
18407,22
18408,22
18409,22
18410,22
18411,22
18412,22
18413,22
18414,22
18415,22
18416,22
18417,22
18418,22
18419,22
18420,22
18421,22
18422,22
18423,22
18424,22
18425,22
18431,22
18432,22
18433,22
18434,22
18435,22
18436,22
18437,22
18438,22
18439,22
18440,22
18441,22
18442,22
18443,22
18444,22
18445,22
18446,22
18447,22
18448,22
18449,22
18450,22
18451,22
18452,22
18453,22
18454,22
18455,22
18456,22
18457,22
18458,22
18459,22
18460,22
18461,22
18462,22
18463,22
18464,22
18467,22
18468,22
18473,22
18480,22
18481,22
18482,22
18483,22
18484,22
18488,22
18489,22
18554,22
18555,22
18562,22
18563,22
18564,22
18566,22
18567,22
18572,22
18573,22
18598,21
18599,22
18600,22
18601,22
18602,22
18603,22
18604,22
18605,22
18606,22
18607,22
18608,22
18609,22
18610,22
18611,22
18612,22
18613,22
18614,22
18615,22
18616,22
18617,22
18618,22
18619,22
18620,22
18621,22
18622,22
18623,22
18624,22
18625,22
18626,22
18627,22
18628,22
18629,22
18630,22
18631,22
18632,22
18633,22
18634,22
18635,22
18636,22
18637,22
18638,22
18639,22
18640,22
18641,22
18642,22
18643,22
18644,22
18645,22
18646,22
18647,22
18648,22
18649,22
18650,22
18651,22
18652,22
18653,22
18654,22
18655,22
18656,22
18657,22
18658,22
18659,22
18660,22
18661,22
18662,22
18663,22
18664,22
18665,22
18666,22
18667,22
18668,22
18669,22
18670,22
18671,22
18672,22
18673,22
18674,22
18675,22
18676,22
18677,22
18678,22
18679,22
18680,22
18681,22
18682,22
18683,22
18684,22
18685,22
18686,22
18687,22
18688,22
18689,22
18690,22
18691,22
18692,22
18693,22
18694,22
18695,22
18696,22
18697,22
18698,22
18699,22
18700,22
18701,22
18702,22
18703,22
18704,22
18705,22
18706,22
18707,22
18708,22
18709,22
18710,22
18711,22
18712,22
18713,22
18714,22
18715,22
18716,22
18717,22
18718,22
18719,22
18720,22
18721,22
18722,22
18723,22
18724,22
18726,22
18730,22
18731,22
18732,22
18733,22
18734,22
18735,22
18736,22
18737,22
18738,22
18739,22
18740,22
18741,22
18742,22
18753,22
18754,22
18755,22
18802,20
18803,20
18804,20
18805,20
18806,21
18807,20
18808,20
18809,20
18810,20
18811,20
18812,21
18813,20
18814,20
18815,21
18816,21
18817,21
18818,21
18819,21
18820,21
18821,21
18822,21
18823,21
18824,21
18825,21
18826,21
18827,21
18828,21
18829,21
18830,21
18831,21
18832,21
18833,21
18834,21
18835,21
18836,21
18837,21
18838,21
18839,21
18840,21
18841,21
18842,21
18843,21
18844,21
18845,21
18846,21
18847,21
18848,21
18849,21
18850,21
18851,21
18852,21
18853,21
18854,21
18855,21
18856,21
18857,21
18858,21
18859,21
18860,22
18861,21
18862,21
18863,21
18864,21
18865,21
18866,21
18867,21
18868,21
18869,21
18870,21
18871,21
18872,21
18873,21
18874,21
18875,21
18876,21
18877,21
18878,21
18879,21
18880,21
18881,21
18882,21
18883,21
18884,21
18885,21
18887,21
18888,21
18889,21
18890,21
18891,21
18892,21
18893,21
18894,21
18903,22
18904,22
18905,21
18906,22
18907,22
18908,22
18909,22
18910,22
18911,21
18912,21
18913,21
18914,21
18915,22
18916,22
18917,22
18918,22
18919,22
18920,22
18921,22
18922,22
18923,22
18924,22
18925,22
18926,22
18927,22
18928,22
18929,22
18930,22
18931,22
18932,22
18933,22
18934,22
18935,21
18936,21
18937,21
18939,22
18940,22
18945,22
18946,22
18949,22
18950,22
18955,22
18956,22
18957,22
18958,22
18959,22
18960,22
18961,22
18962,22
18963,22
18964,22
18965,22
18966,22
18967,22
18968,22
18969,22
18970,22
18971,22
18972,22
18973,22
18974,22
18975,22
18976,22
18977,22
18978,22
18979,22
18984,22
18988,22
18991,22
19001,22
19002,22
19003,22
19004,22
19005,22
19006,22
19007,22
19009,22
19068,19
19069,19
19070,19
19071,19
19072,19
19073,19
19074,19
19075,19
19076,19
19077,19
19078,19
19079,19
19080,19
19081,19
19082,19
19083,19
19084,19
19085,19
19086,19
19087,19
19088,19
19089,19
19090,19
19091,19
19092,19
19093,19
19094,19
19095,19
19096,19
19097,19
19098,19
19099,19
19100,19
19101,19
19102,19
19103,19
19104,19
19105,19
19106,19
19107,19
19108,19
19109,19
19110,19
19111,19
19112,19
19113,19
19114,19
19115,20
19116,20
19117,20
19118,20
19119,19
19120,19
19121,19
19122,19
19123,20
19124,20
19125,20
19126,20
19127,20
19128,20
19129,20
19130,20
19131,20
19132,20
19133,20
19134,20
19135,20
19136,20
19137,20
19138,20
19139,20
19140,20
19141,20
19142,20
19143,20
19144,20
19145,20
19146,20
19147,20
19148,20
19149,20
19150,20
19151,20
19152,20
19153,20
19154,20
19155,20
19156,20
19157,20
19158,20
19159,20
19160,20
19161,20
19162,20
19163,20
19164,20
19165,20
19166,20
19167,20
19168,20
19169,20
19170,20
19171,20
19172,20
19173,20
19174,20
19175,20
19176,20
19177,20
19178,20
19179,20
19180,20
19181,20
19182,20
19183,20
19184,20
19185,20
19186,20
19187,20
19188,20
19189,20
19190,20
19191,20
19192,20
19193,20
19194,20
19195,20
19196,20
19197,20
19198,20
19199,20
19200,20
19201,20
19202,20
19203,20
19204,20
19205,20
19206,20
19207,20
19208,20
19209,20
19210,20
19211,20
19212,20
19213,20
19214,20
19215,20
19216,20
19217,20
19218,20
19219,20
19220,20
19221,20
19222,20
19223,20
19224,20
19225,20
19226,20
19227,20
19228,20
19229,20
19230,20
19231,20
19232,20
19233,20
19234,20
19235,20
19236,20
19237,20
19238,20
19239,20
19240,20
19241,20
19242,20
19243,20
19244,20
19245,20
19246,20
19247,20
19248,20
19249,20
19250,20
19251,20
19252,20
19253,20
19254,20
19255,20
19256,20
19257,20
19258,20
19259,20
19260,20
19261,20
19262,20
19263,20
19264,20
19266,20
19271,20
19272,20
19281,20
19282,20
19283,20
19284,20
19285,20
19286,20
19287,20
19288,20
19289,20
19290,20
19291,20
19292,20
19293,20
19294,20
19295,20
19296,20
19297,21
19298,21
19299,20
19300,21
19301,21
19302,21
19303,21
19304,21
19305,20
19306,21
19307,20
19308,21
19309,21
19310,21
19313,20
19314,20
19317,20
19318,20
19330,21
19331,21
19332,21
19333,21
19334,21
19335,21
19336,21
19337,21
19338,21
19339,21
19342,21
19343,21
19346,21
19347,21
19348,21
19349,21
19350,21
19351,21
19352,21
19353,21
19354,21
